,winner,point_difference,result,name,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed
3677,2,5,1,Michigan,2,1,1,23,2014,Michigan,2.5,5.19,14.4,1.53,8.6,22.0,554.0,1034.0,0.536,75.0,0.481,0.398,0.757,2014,8.7,23.2,31.9,7
3678,8,4,2,Kentucky,8,1,0,24,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.454,0.326,0.679,2014,14.7,26.6,41.3,4
3679,8,4,2,Louisville,4,0,1,25,2014,Louisville,4.62,10.12,15.7,1.52,8.1,22.0,709.0,1337.0,0.53,82.1,0.474,0.371,0.659,2014,13.7,24.2,37.9,8
3680,2,9,1,Tennessee,11,0,0,26,2014,Tennessee,4.85,5.24,12.6,1.18,5.7,17.0,627.0,1263.0,0.496,71.3,0.447,0.336,0.71,2014,13.7,25.1,38.8,2
3681,2,9,1,Michigan,2,1,1,27,2014,Michigan,2.5,5.19,14.4,1.53,8.6,22.0,554.0,1034.0,0.536,75.0,0.481,0.398,0.757,2014,8.7,23.2,31.9,11
3682,8,6,2,Kentucky,8,1,0,28,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.454,0.326,0.679,2014,14.7,26.6,41.3,2
3683,8,6,2,Michigan,2,0,1,29,2014,Michigan,2.5,5.19,14.4,1.53,8.6,22.0,554.0,1034.0,0.536,75.0,0.481,0.398,0.757,2014,8.7,23.2,31.9,8
3684,1,15,1,Florida,1,1,1,30,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.463,0.366,0.666,2014,11.6,24.0,35.6,16
3685,1,15,1,Albany (NY),16,0,0,31,2014,Albany,3.06,5.53,11.1,0.88,4.9,13.0,561.0,1204.0,0.466,66.0,0.439,0.364,0.748,2014,10.3,24.2,34.6,1
3686,9,1,2,Colorado,8,0,1,32,2014,Colorado,3.38,6.03,11.5,0.87,5.2,16.0,622.0,1276.0,0.487,70.9,0.437,0.32,0.716,2014,11.6,25.9,37.5,9
3687,9,1,2,Pitt,9,1,0,33,2014,Pittsburgh,3.0,7.0,15.6,1.48,5.1,14.0,670.0,1341.0,0.5,72.5,0.461,0.356,0.711,2014,12.1,23.9,36.1,8
3688,12,7,2,VCU,5,0,1,34,2014,VCU,4.21,11.33,13.2,1.06,7.5,21.0,621.0,1362.0,0.456,75.4,0.42,0.351,0.677,2014,14.2,23.7,37.9,12
3689,12,7,2,Stephen F. Austin,12,1,0,35,2014,Stephen F. Austin,3.06,7.58,16.6,1.49,7.1,20.0,640.0,1209.0,0.529,76.5,0.464,0.348,0.708,2014,13.0,20.8,33.8,5
3690,4,9,1,UCLA,4,1,1,36,2014,UCLA,2.91,9.38,17.2,1.63,6.4,16.0,771.0,1461.0,0.528,81.8,0.49,0.391,0.749,2014,10.1,25.6,35.6,13
3691,4,9,1,Tulsa,13,0,0,37,2014,Tulsa,3.79,6.97,12.5,1.09,5.8,18.0,624.0,1258.0,0.496,73.1,0.442,0.325,0.675,2014,10.8,25.5,36.3,4
3692,11,5,2,Ohio State,6,0,1,38,2014,Ohio State,4.5,7.65,12.0,1.08,5.8,18.0,622.0,1220.0,0.51,69.8,0.449,0.326,0.689,2014,10.1,24.0,34.1,11
3693,11,5,2,Dayton,11,1,0,39,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.378,0.681,2014,11.6,23.7,35.3,6
3694,3,11,1,Syracuse,3,1,1,40,2014,Syracuse,4.94,8.03,11.9,1.34,5.0,15.0,610.0,1284.0,0.475,68.2,0.437,0.335,0.703,2014,13.2,22.1,35.3,14
3695,3,11,1,Western Michigan,14,0,0,41,2014,Western Michigan,3.44,5.94,11.4,0.81,6.0,18.0,571.0,1060.0,0.539,72.5,0.466,0.332,0.724,2014,9.8,25.1,34.9,3
3696,10,3,2,New Mexico,7,0,1,42,2014,New Mexico,5.15,4.85,15.5,1.45,5.8,17.0,635.0,1226.0,0.518,74.6,0.461,0.337,0.727,2014,10.6,27.5,38.2,10
3697,10,3,2,Stanford,10,1,0,43,2014,Stanford,4.24,5.09,11.8,1.05,5.9,16.0,639.0,1270.0,0.503,73.5,0.464,0.371,0.703,2014,9.7,25.2,34.8,7
3698,2,13,1,Kansas,2,1,1,44,2014,Kansas,5.67,5.85,15.1,1.15,5.6,16.0,720.0,1293.0,0.557,79.6,0.495,0.345,0.711,2014,11.8,26.3,38.1,15
3699,2,13,1,Eastern Kentucky,15,0,0,45,2014,Eastern Kentucky,2.0,8.82,14.7,1.38,9.2,24.0,556.0,977.0,0.569,79.0,0.49,0.39,0.751,2014,7.1,19.1,26.2,2
3700,1,8,1,Florida,1,1,1,46,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.463,0.366,0.666,2014,11.6,24.0,35.6,9
3701,1,8,1,Pitt,9,0,0,47,2014,Pittsburgh,3.0,7.0,15.6,1.48,5.1,14.0,670.0,1341.0,0.5,72.5,0.461,0.356,0.711,2014,12.1,23.9,36.1,1
3702,4,8,1,Stephen F. Austin,12,0,0,48,2014,Stephen F. Austin,3.06,7.58,16.6,1.49,7.1,20.0,640.0,1209.0,0.529,76.5,0.464,0.348,0.708,2014,13.0,20.8,33.8,4
3703,4,8,1,UCLA,4,1,1,49,2014,UCLA,2.91,9.38,17.2,1.63,6.4,16.0,771.0,1461.0,0.528,81.8,0.49,0.391,0.749,2014,10.1,25.6,35.6,12
3704,11,8,2,Dayton,11,1,0,50,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.378,0.681,2014,11.6,23.7,35.3,3
3705,11,8,2,Syracuse,3,0,1,51,2014,Syracuse,4.94,8.03,11.9,1.34,5.0,15.0,610.0,1284.0,0.475,68.2,0.437,0.335,0.703,2014,13.2,22.1,35.3,11
3706,10,8,2,Stanford,10,1,0,52,2014,Stanford,4.24,5.09,11.8,1.05,5.9,16.0,639.0,1270.0,0.503,73.5,0.464,0.371,0.703,2014,9.7,25.2,34.8,2
3707,10,8,2,Kansas,2,0,1,53,2014,Kansas,5.67,5.85,15.1,1.15,5.6,16.0,720.0,1293.0,0.557,79.6,0.495,0.345,0.711,2014,11.8,26.3,38.1,10
3708,1,3,1,Florida,1,1,1,54,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.463,0.366,0.666,2014,11.6,24.0,35.6,4
3709,1,3,1,UCLA,4,0,0,55,2014,UCLA,2.91,9.38,17.2,1.63,6.4,16.0,771.0,1461.0,0.528,81.8,0.49,0.391,0.749,2014,10.1,25.6,35.6,1
3710,11,1,2,Dayton,11,1,0,56,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.378,0.681,2014,11.6,23.7,35.3,10
3711,11,1,2,Stanford,10,0,1,57,2014,Stanford,4.24,5.09,11.8,1.05,5.9,16.0,639.0,1270.0,0.503,73.5,0.464,0.371,0.703,2014,9.7,25.2,34.8,11
3712,1,10,1,Florida,1,1,1,58,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.463,0.366,0.666,2014,11.6,24.0,35.6,11
3713,1,10,1,Dayton,11,0,0,59,2014,Dayton,2.61,5.82,13.1,1.09,6.6,17.0,630.0,1243.0,0.507,73.4,0.466,0.378,0.681,2014,11.6,23.7,35.3,1
3714,1,15,1,Virginia,1,1,1,60,2014,Virginia,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,65.8,0.453,0.363,0.664,2014,10.9,24.6,35.5,16
3715,1,15,1,Coastal Carolina,16,0,0,61,2014,Coastal Carolina,2.85,6.39,10.6,0.75,6.2,18.0,637.0,1310.0,0.486,72.7,0.438,0.333,0.694,2014,13.0,26.6,39.6,1
3716,8,1,1,Memphis,8,1,1,62,2014,Memphis,4.75,8.72,17.4,1.29,5.4,16.0,734.0,1378.0,0.533,77.6,0.479,0.335,0.649,2014,12.6,25.0,37.6,9
3717,8,1,1,George Washington,9,0,0,63,2014,George Washington,4.16,7.06,14.2,1.08,5.8,16.0,629.0,1254.0,0.502,73.4,0.464,0.369,0.654,2014,11.8,25.6,37.4,8
3718,12,7,2,Cincinnati,5,0,1,64,2014,Cincinnati,5.52,7.94,12.7,1.15,5.8,17.0,592.0,1263.0,0.469,68.7,0.427,0.335,0.709,2014,13.4,22.7,36.1,12
3719,12,7,2,Harvard,12,1,0,65,2014,Harvard,4.97,7.83,14.5,1.27,5.7,15.0,574.0,1151.0,0.499,73.6,0.467,0.387,0.726,2014,10.6,23.6,34.2,5
3720,4,9,1,Michigan State,4,1,1,66,2014,Michigan State,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,76.2,0.474,0.398,0.69,2014,11.0,26.1,37.0,13
3721,4,9,1,Delaware,13,0,0,67,2014,Delaware,3.59,6.0,10.9,1.13,7.2,21.0,672.0,1346.0,0.499,79.5,0.446,0.345,0.709,2014,11.1,25.4,36.5,4
3722,6,5,1,UNC,6,1,1,68,2014,North Carolina,4.78,7.31,15.6,1.29,4.2,12.0,753.0,1517.0,0.496,76.3,0.463,0.336,0.625,2014,14.1,25.7,39.8,11
3723,6,5,1,Providence,11,0,0,69,2014,Providence,4.85,5.59,13.6,1.17,6.3,18.0,607.0,1319.0,0.46,73.2,0.425,0.35,0.781,2014,12.4,24.4,36.8,6
3724,3,11,1,Iowa State,3,1,1,70,2014,Iowa State,2.94,6.03,18.5,1.76,8.3,24.0,692.0,1268.0,0.546,82.9,0.471,0.351,0.694,2014,10.2,28.6,38.8,14
3725,3,11,1,North Carolina Central,14,0,0,71,2014,North Carolina Central,4.0,7.85,14.8,1.27,5.4,16.0,638.0,1238.0,0.515,73.9,0.462,0.338,0.727,2014,11.8,23.7,35.5,3
3726,7,3,1,UConn,7,1,1,72,2014,UConn,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.448,0.387,0.761,2014,10.1,25.3,35.4,10
3727,7,3,1,St. Joseph's,10,0,0,73,2014,Saint Joseph's,4.59,4.56,14.1,1.14,7.4,19.0,552.0,1063.0,0.519,71.5,0.468,0.381,0.644,2014,9.7,26.1,35.8,7
3728,2,13,1,Villanova,2,1,1,74,2014,Villanova,4.03,6.94,15.6,1.32,9.0,25.0,535.0,993.0,0.539,78.5,0.459,0.361,0.713,2014,11.3,25.8,37.1,15
3729,2,13,1,Milwaukee,15,0,0,75,2014,Milwaukee,2.44,5.76,13.6,1.01,7.0,21.0,551.0,1095.0,0.503,70.9,0.433,0.327,0.734,2014,9.7,24.0,33.7,2
3730,1,7,1,Virginia,1,1,1,76,2014,Virginia,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,65.8,0.453,0.363,0.664,2014,10.9,24.6,35.5,8
3731,1,7,1,Memphis,8,0,0,77,2014,Memphis,4.75,8.72,17.4,1.29,5.4,16.0,734.0,1378.0,0.533,77.6,0.479,0.335,0.649,2014,12.6,25.0,37.6,1
3732,4,8,1,Harvard,12,0,0,78,2014,Harvard,4.97,7.83,14.5,1.27,5.7,15.0,574.0,1151.0,0.499,73.6,0.467,0.387,0.726,2014,10.6,23.6,34.2,4
3733,4,8,1,Michigan State,4,1,1,79,2014,Michigan State,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,76.2,0.474,0.398,0.69,2014,11.0,26.1,37.0,12
3734,3,3,1,UNC,6,0,0,80,2014,North Carolina,4.78,7.31,15.6,1.29,4.2,12.0,753.0,1517.0,0.496,76.3,0.463,0.336,0.625,2014,14.1,25.7,39.8,3
3735,3,3,1,Iowa State,3,1,1,81,2014,Iowa State,2.94,6.03,18.5,1.76,8.3,24.0,692.0,1268.0,0.546,82.9,0.471,0.351,0.694,2014,10.2,28.6,38.8,6
3736,7,5,2,UConn,7,1,0,82,2014,UConn,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.448,0.387,0.761,2014,10.1,25.3,35.4,2
3737,7,5,2,Villanova,2,0,1,83,2014,Villanova,4.03,6.94,15.6,1.32,9.0,25.0,535.0,993.0,0.539,78.5,0.459,0.361,0.713,2014,11.3,25.8,37.1,7
3738,4,3,2,Virginia,1,0,1,84,2014,Virginia,3.94,5.42,13.2,1.29,5.5,15.0,581.0,1185.0,0.49,65.8,0.453,0.363,0.664,2014,10.9,24.6,35.5,4
3739,4,3,2,Michigan State,4,1,0,85,2014,Michigan State,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,76.2,0.474,0.398,0.69,2014,11.0,26.1,37.0,1
3740,7,4,2,Iowa State,3,0,1,86,2014,Iowa State,2.94,6.03,18.5,1.76,8.3,24.0,692.0,1268.0,0.546,82.9,0.471,0.351,0.694,2014,10.2,28.6,38.8,7
3741,7,4,2,UConn,7,1,0,87,2014,UConn,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.448,0.387,0.761,2014,10.1,25.3,35.4,3
3742,7,3,2,Michigan State,4,0,1,88,2014,Michigan State,4.79,6.94,17.1,1.49,8.2,21.0,628.0,1216.0,0.516,76.2,0.474,0.398,0.69,2014,11.0,26.1,37.0,7
3743,7,3,2,UConn,7,1,0,89,2014,UConn,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.448,0.387,0.761,2014,10.1,25.3,35.4,4
3744,1,15,1,Arizona,1,1,1,90,2014,Arizona,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,73.1,0.468,0.356,0.655,2014,12.6,26.3,38.9,16
3745,1,15,1,Weber State,16,0,0,91,2014,Weber State,4.0,4.1,13.3,1.08,7.2,18.0,501.0,939.0,0.534,73.2,0.481,0.392,0.737,2014,8.4,26.0,34.4,1
3746,8,1,1,Gonzaga,8,1,1,92,2014,Gonzaga,4.0,6.68,14.7,1.3,7.1,18.0,685.0,1250.0,0.548,76.9,0.498,0.394,0.71,2014,9.6,26.2,35.7,9
3747,8,1,1,Oklahoma State,9,0,0,93,2014,Oklahoma State,4.79,7.58,13.6,1.31,7.2,19.0,636.0,1235.0,0.515,80.3,0.465,0.368,0.724,2014,9.5,25.7,35.2,8
3748,12,7,2,Oklahoma,5,0,1,94,2014,Oklahoma,3.28,6.84,14.7,1.28,8.5,23.0,611.0,1240.0,0.493,82.2,0.451,0.378,0.75,2014,11.9,25.8,37.7,12
3749,12,7,2,North Dakota State,12,1,0,95,2014,North Dakota State,4.42,6.45,11.8,1.2,5.4,15.0,678.0,1203.0,0.564,76.4,0.509,0.367,0.747,2014,9.5,23.3,32.8,5
3750,4,9,1,San Diego State,4,1,1,96,2014,San Diego State,5.15,7.88,10.2,1.02,5.1,14.0,641.0,1380.0,0.464,70.6,0.437,0.358,0.653,2014,13.2,24.7,37.8,13
3751,4,9,1,New Mexico State,13,0,0,97,2014,New Mexico State,6.29,4.71,13.2,1.04,5.4,14.0,721.0,1346.0,0.536,77.2,0.491,0.373,0.688,2014,11.8,25.5,37.3,4
3752,6,5,1,Baylor,6,1,1,98,2014,Baylor,5.57,5.23,15.0,1.27,7.6,19.0,629.0,1284.0,0.49,75.2,0.455,0.39,0.673,2014,14.3,24.4,38.7,11
3753,6,5,1,Nebraska,11,0,0,99,2014,Nebraska,2.97,6.87,9.6,0.88,5.9,18.0,512.0,1087.0,0.471,67.0,0.427,0.339,0.719,2014,8.8,24.5,33.4,6
3754,3,11,1,Creighton,3,1,1,100,2014,Creighton,1.39,4.09,17.7,1.78,10.4,25.0,565.0,1006.0,0.562,79.5,0.499,0.421,0.752,2014,8.5,25.9,34.4,14
3755,3,11,1,Louisiana,14,0,0,101,2014,Louisiana,4.18,7.36,13.6,0.99,7.0,19.0,700.0,1358.0,0.515,81.4,0.469,0.368,0.673,2014,13.7,24.3,38.0,3
3756,7,3,1,Oregon,7,1,1,102,2014,Oregon,3.38,7.94,14.4,1.24,7.8,20.0,628.0,1239.0,0.507,81.8,0.468,0.392,0.766,2014,10.8,23.5,34.3,10
3757,7,3,1,BYU,10,0,0,103,2014,BYU,3.03,7.26,15.6,1.37,5.1,14.0,820.0,1646.0,0.498,84.2,0.467,0.359,0.69,2014,13.3,27.9,41.2,7
3758,2,13,1,Wisconsin,2,1,1,104,2014,Wisconsin,3.52,5.0,12.1,1.5,7.8,21.0,543.0,1059.0,0.513,73.5,0.458,0.373,0.744,2014,8.8,24.4,33.2,15
3759,2,13,1,American,15,0,0,105,2014,American,3.44,6.03,15.1,1.08,6.3,17.0,534.0,959.0,0.557,63.9,0.495,0.382,0.71,2014,7.1,22.9,30.1,2
3760,1,7,1,Arizona,1,1,1,106,2014,Arizona,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,73.1,0.468,0.356,0.655,2014,12.6,26.3,38.9,8
3761,1,7,1,Gonzaga,8,0,0,107,2014,Gonzaga,4.0,6.68,14.7,1.3,7.1,18.0,685.0,1250.0,0.548,76.9,0.498,0.394,0.71,2014,9.6,26.2,35.7,1
3762,4,8,1,North Dakota State,12,0,0,108,2014,North Dakota State,4.42,6.45,11.8,1.2,5.4,15.0,678.0,1203.0,0.564,76.4,0.509,0.367,0.747,2014,9.5,23.3,32.8,4
3763,4,8,1,San Diego State,4,1,1,109,2014,San Diego State,5.15,7.88,10.2,1.02,5.1,14.0,641.0,1380.0,0.464,70.6,0.437,0.358,0.653,2014,13.2,24.7,37.8,12
3764,6,3,2,Baylor,6,1,0,110,2014,Baylor,5.57,5.23,15.0,1.27,7.6,19.0,629.0,1284.0,0.49,75.2,0.455,0.39,0.673,2014,14.3,24.4,38.7,3
3765,6,3,2,Creighton,3,0,1,111,2014,Creighton,1.39,4.09,17.7,1.78,10.4,25.0,565.0,1006.0,0.562,79.5,0.499,0.421,0.752,2014,8.5,25.9,34.4,6
3766,2,5,1,Oregon,7,0,0,112,2014,Oregon,3.38,7.94,14.4,1.24,7.8,20.0,628.0,1239.0,0.507,81.8,0.468,0.392,0.766,2014,10.8,23.5,34.3,2
3767,2,5,1,Wisconsin,2,1,1,113,2014,Wisconsin,3.52,5.0,12.1,1.5,7.8,21.0,543.0,1059.0,0.513,73.5,0.458,0.373,0.744,2014,8.8,24.4,33.2,7
3768,1,3,1,Arizona,1,1,1,114,2014,Arizona,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,73.1,0.468,0.356,0.655,2014,12.6,26.3,38.9,4
3769,1,3,1,San Diego State,4,0,0,115,2014,San Diego State,5.15,7.88,10.2,1.02,5.1,14.0,641.0,1380.0,0.464,70.6,0.437,0.358,0.653,2014,13.2,24.7,37.8,1
3770,2,4,1,Baylor,6,0,0,116,2014,Baylor,5.57,5.23,15.0,1.27,7.6,19.0,629.0,1284.0,0.49,75.2,0.455,0.39,0.673,2014,14.3,24.4,38.7,2
3771,2,4,1,Wisconsin,2,1,1,117,2014,Wisconsin,3.52,5.0,12.1,1.5,7.8,21.0,543.0,1059.0,0.513,73.5,0.458,0.373,0.744,2014,8.8,24.4,33.2,6
3772,2,1,2,Arizona,1,0,1,118,2014,Arizona,4.24,5.88,15.1,1.45,5.3,15.0,712.0,1399.0,0.509,73.1,0.468,0.356,0.655,2014,12.6,26.3,38.9,2
3773,2,1,2,Wisconsin,2,1,0,119,2014,Wisconsin,3.52,5.0,12.1,1.5,7.8,21.0,543.0,1059.0,0.513,73.5,0.458,0.373,0.744,2014,8.8,24.4,33.2,1
3774,7,6,2,UConn,7,1,0,120,2014,UConn,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.448,0.387,0.761,2014,10.1,25.3,35.4,1
3775,7,6,2,Florida,1,0,1,121,2014,Florida,2.85,7.15,13.4,1.19,6.8,19.0,581.0,1127.0,0.516,71.0,0.463,0.366,0.666,2014,11.6,24.0,35.6,7
3776,8,6,2,Wisconsin,2,0,1,122,2014,Wisconsin,3.52,5.0,12.1,1.5,7.8,21.0,543.0,1059.0,0.513,73.5,0.458,0.373,0.744,2014,8.8,24.4,33.2,8
3777,8,6,2,Kentucky,8,1,0,123,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.454,0.326,0.679,2014,14.7,26.6,41.3,2
3778,7,1,1,UConn,7,1,1,124,2014,UConn,6.21,6.97,12.6,1.08,7.1,18.0,587.0,1224.0,0.48,71.9,0.448,0.387,0.761,2014,10.1,25.3,35.4,8
3779,7,1,1,Kentucky,8,0,0,125,2014,Kentucky,6.18,4.79,11.6,0.95,5.2,16.0,668.0,1325.0,0.504,76.4,0.454,0.326,0.679,2014,14.7,26.6,41.3,7
3780,1,15,1,Villanova,1,1,1,0,2015,Villanova,4.03,7.79,15.9,1.47,9.0,23.0,555.0,1046.0,0.531,76.3,0.47,0.389,0.727,2015,10.3,24.1,34.4,16
3781,1,15,1,Lafayette,16,0,0,1,2015,Lafayette,2.56,5.59,15.6,1.42,8.0,19.0,594.0,1122.0,0.529,74.2,0.488,0.413,0.766,2015,8.5,22.5,31.0,1
3782,8,1,1,NC State,8,1,1,2,2015,NC State,5.3,3.97,11.6,1.1,6.6,18.0,601.0,1269.0,0.474,70.4,0.437,0.361,0.683,2015,12.1,25.7,37.8,9
3783,8,1,1,LSU,9,0,0,3,2015,LSU,6.19,7.34,15.7,1.07,5.8,17.0,684.0,1359.0,0.503,73.7,0.456,0.339,0.689,2015,12.1,27.1,39.2,8
3784,5,7,1,Northern Iowa,5,1,1,4,2015,Northern Iowa,2.48,5.94,11.9,1.14,7.3,18.0,493.0,914.0,0.539,65.4,0.483,0.397,0.726,2015,7.2,23.6,30.8,12
3785,5,7,1,Wyoming,12,0,0,5,2015,Wyoming,2.91,5.56,14.3,1.28,5.9,18.0,526.0,953.0,0.552,61.7,0.462,0.323,0.707,2015,6.2,23.9,30.1,5
3786,4,9,1,Louisville,4,1,1,6,2015,Louisville,5.5,8.31,11.7,0.99,5.7,19.0,602.0,1232.0,0.489,69.2,0.429,0.304,0.66,2015,12.9,25.3,38.2,13
3787,4,9,1,UC-Irvine,13,0,0,7,2015,UC Irvine,5.03,5.73,14.2,1.23,6.4,16.0,618.0,1255.0,0.492,67.9,0.461,0.39,0.683,2015,9.7,25.7,35.4,4
3788,11,5,2,Providence,6,0,1,8,2015,Providence,4.67,7.21,14.1,1.19,4.9,16.0,647.0,1310.0,0.494,70.2,0.442,0.31,0.71,2015,12.1,24.0,36.0,11
3789,11,5,2,Dayton,11,1,0,9,2015,Dayton,2.55,6.97,13.8,1.2,6.5,18.0,537.0,1015.0,0.529,68.2,0.463,0.352,0.682,2015,7.4,24.1,31.5,6
3790,3,11,1,Oklahoma,3,1,1,10,2015,Oklahoma,5.03,6.91,12.5,1.03,6.8,20.0,602.0,1245.0,0.484,71.9,0.436,0.343,0.735,2015,11.0,27.1,38.1,14
3791,3,11,1,Albany (NY),14,0,0,11,2015,Albany,1.63,5.66,10.4,0.89,6.2,17.0,509.0,1058.0,0.481,65.5,0.44,0.36,0.761,2015,10.0,23.6,33.6,3
3792,7,3,1,Michigan State,7,1,1,12,2015,Michigan State,4.56,5.32,17.1,1.47,7.5,20.0,645.0,1249.0,0.516,71.9,0.471,0.386,0.633,2015,11.5,26.2,37.7,10
3793,7,3,1,Georgia,10,0,0,13,2015,Georgia,4.66,5.63,12.6,0.99,5.6,16.0,548.0,1149.0,0.477,68.3,0.435,0.344,0.689,2015,10.9,27.1,38.0,7
3794,2,13,1,Virginia,2,1,1,14,2015,Virginia,4.28,5.59,12.9,1.36,5.1,14.0,599.0,1195.0,0.501,65.3,0.463,0.361,0.723,2015,10.3,25.9,36.2,15
3795,2,13,1,Belmont,15,0,0,15,2015,Belmont,2.0,6.41,15.4,1.12,10.0,26.0,510.0,905.0,0.564,74.5,0.476,0.382,0.691,2015,9.4,23.8,33.3,2
3796,8,7,2,Villanova,1,0,1,16,2015,Villanova,4.03,7.79,15.9,1.47,9.0,23.0,555.0,1046.0,0.531,76.3,0.47,0.389,0.727,2015,10.3,24.1,34.4,8
3797,8,7,2,NC State,8,1,0,17,2015,NC State,5.3,3.97,11.6,1.1,6.6,18.0,601.0,1269.0,0.474,70.4,0.437,0.361,0.683,2015,12.1,25.7,37.8,1
3798,4,1,1,Northern Iowa,5,0,0,18,2015,Northern Iowa,2.48,5.94,11.9,1.14,7.3,18.0,493.0,914.0,0.539,65.4,0.483,0.397,0.726,2015,7.2,23.6,30.8,4
3799,4,1,1,Louisville,4,1,1,19,2015,Louisville,5.5,8.31,11.7,0.99,5.7,19.0,602.0,1232.0,0.489,69.2,0.429,0.304,0.66,2015,12.9,25.3,38.2,5
3800,3,8,1,Dayton,11,0,0,20,2015,Dayton,2.55,6.97,13.8,1.2,6.5,18.0,537.0,1015.0,0.529,68.2,0.463,0.352,0.682,2015,7.4,24.1,31.5,3
3801,3,8,1,Oklahoma,3,1,1,21,2015,Oklahoma,5.03,6.91,12.5,1.03,6.8,20.0,602.0,1245.0,0.484,71.9,0.436,0.343,0.735,2015,11.0,27.1,38.1,11
3802,7,5,2,Michigan State,7,1,0,22,2015,Michigan State,4.56,5.32,17.1,1.47,7.5,20.0,645.0,1249.0,0.516,71.9,0.471,0.386,0.633,2015,11.5,26.2,37.7,2
3803,7,5,2,Virginia,2,0,1,23,2015,Virginia,4.28,5.59,12.9,1.36,5.1,14.0,599.0,1195.0,0.501,65.3,0.463,0.361,0.723,2015,10.3,25.9,36.2,7
3804,4,4,1,NC State,8,0,0,24,2015,NC State,5.3,3.97,11.6,1.1,6.6,18.0,601.0,1269.0,0.474,70.4,0.437,0.361,0.683,2015,12.1,25.7,37.8,4
3805,4,4,1,Louisville,4,1,1,25,2015,Louisville,5.5,8.31,11.7,0.99,5.7,19.0,602.0,1232.0,0.489,69.2,0.429,0.304,0.66,2015,12.9,25.3,38.2,8
3806,7,4,2,Oklahoma,3,0,1,26,2015,Oklahoma,5.03,6.91,12.5,1.03,6.8,20.0,602.0,1245.0,0.484,71.9,0.436,0.343,0.735,2015,11.0,27.1,38.1,7
3807,7,4,2,Michigan State,7,1,0,27,2015,Michigan State,4.56,5.32,17.1,1.47,7.5,20.0,645.0,1249.0,0.516,71.9,0.471,0.386,0.633,2015,11.5,26.2,37.7,3
3808,7,3,2,Louisville,4,0,1,28,2015,Louisville,5.5,8.31,11.7,0.99,5.7,19.0,602.0,1232.0,0.489,69.2,0.429,0.304,0.66,2015,12.9,25.3,38.2,7
3809,7,3,2,Michigan State,7,1,0,29,2015,Michigan State,4.56,5.32,17.1,1.47,7.5,20.0,645.0,1249.0,0.516,71.9,0.471,0.386,0.633,2015,11.5,26.2,37.7,4
3810,1,15,1,Kentucky,1,1,1,30,2015,Kentucky,6.88,6.56,14.7,1.39,5.4,16.0,698.0,1355.0,0.515,74.9,0.469,0.35,0.722,2015,12.9,25.3,38.2,16
3811,1,15,1,Hampton,16,0,0,31,2015,Hampton,4.09,6.67,10.6,0.75,5.7,19.0,566.0,1232.0,0.459,67.2,0.408,0.304,0.652,2015,12.2,24.8,37.1,1
3812,8,1,1,Cincinnati,8,1,1,32,2015,Cincinnati,5.44,6.56,11.9,0.93,5.0,15.0,555.0,1098.0,0.505,62.4,0.453,0.333,0.674,2015,11.0,23.3,34.2,9
3813,8,1,1,Purdue,9,0,0,33,2015,Purdue,5.33,5.45,14.9,1.14,5.8,17.0,610.0,1197.0,0.51,70.0,0.453,0.335,0.685,2015,11.8,24.5,36.3,8
