,point_difference,team_seed,win,higher_or_lower_seed,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,ORPG,DRPG,RPG,other_team_seed,SRS_adv,SOS_adv,eFG_perc_adv,SRS_adv_opponent,SOS_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,eFG_perc_adv_subtracted,BLKPG_opponent,STPG_opponent,APG_opponent,AST_TO_opponent,_3pm_opponent,_3pa_opponent,_2pm_opponent,_2pa_opponent,_2p_perc_opponent,FG_perc_opponent,_3p_perc_opponent,FT_perc_opponent,ORPG_opponent,DRPG_opponent,RPG_opponent,BLKPG_subtracted,STPG_subtracted,APG_subtracted,AST_TO_subtracted,_3pm_subtracted,_3pa_subtracted,_2pm_subtracted,_2pa_subtracted,_2p_perc_subtracted,PTS_opponent,PTS_subtracted,FG_perc_subtracted,_3p_perc_subtracted,FT_perc_subtracted,ORPG_subtracted,DRPG_subtracted,RPG_subtracted,round,wins,losses,kenpom_adjem,wins_opponent,losses_opponent,kenpom_adjem_opponent,wins_subtracted,losses_subtracted,kenpom_adjem_subtracted
949,9,13,0,0,2.26,7.71,12.3,0.89,7.1,22.0,554.0,1159.0,0.478,66.8,0.419,0.32899999999999996,0.7090000000000001,11.8,21.7,33.5,4,3.37,-2.01,0.483,17.95,3.55,0.551,-14.579999999999998,-5.56,-0.06800000000000006,5.16,7.45,15.1,1.32,7.4,19.0,657.0,1236.0,0.532,0.48700000000000004,0.39399999999999996,0.711,10.5,27.6,38.1,-2.9000000000000004,0.2599999999999998,-2.799999999999999,-0.4300000000000001,-0.3000000000000007,3.0,-103.0,-77.0,-0.05400000000000005,78.9,-12.100000000000007,-0.068,-0.065,-0.0019999999999998908,1.3000000000000007,-5.900000000000002,-4.600000000000001,1,23.0,13.0,6.9,28.0,6.0,24.51,-5.0,7.0,-17.61
950,5,6,1,1,2.09,5.91,15.6,1.36,8.1,22.0,518.0,901.0,0.575,69.5,0.48200000000000004,0.366,0.74,8.4,22.9,31.3,11,16.7,7.82,0.564,9.05,3.9,0.511,7.649999999999999,3.92,0.052999999999999936,4.15,5.58,15.6,1.23,7.6,21.0,575.0,1171.0,0.491,0.445,0.3670000000000001,0.698,11.1,25.8,36.9,-2.0600000000000005,0.3300000000000001,0.0,0.13000000000000012,0.5,1.0,-57.0,-270.0,0.08399999999999996,69.0,0.5,0.036999999999999984,-0.001000000000000112,0.04200000000000004,-2.7,-2.9000000000000017,-5.599999999999998,1,25.0,10.0,23.03,22.0,12.0,14.38,3.0,-2.0,8.65
951,5,11,0,0,4.15,5.58,15.6,1.23,7.6,21.0,575.0,1171.0,0.491,69.0,0.445,0.3670000000000001,0.698,11.1,25.8,36.9,6,9.05,3.9,0.511,16.7,7.82,0.564,-7.649999999999999,-3.92,-0.052999999999999936,2.09,5.91,15.6,1.36,8.1,22.0,518.0,901.0,0.575,0.48200000000000004,0.366,0.74,8.4,22.9,31.3,2.0600000000000005,-0.3300000000000001,0.0,-0.13000000000000012,-0.5,-1.0,57.0,270.0,-0.08399999999999996,69.5,-0.5,-0.036999999999999984,0.001000000000000112,-0.04200000000000004,2.7,2.9000000000000017,5.599999999999998,1,22.0,12.0,14.38,25.0,10.0,23.03,-3.0,2.0,-8.65
952,11,3,1,1,5.17,7.97,18.3,1.2,6.8,20.0,794.0,1432.0,0.5539999999999999,81.1,0.488,0.348,0.639,12.9,26.7,39.7,14,17.24,9.48,0.544,1.1,-3.21,0.487,16.139999999999993,12.69,0.05700000000000005,3.19,6.13,13.3,1.09,5.6,17.0,593.0,1182.0,0.502,0.446,0.324,0.65,9.6,25.6,35.2,1.98,1.84,5.0,0.10999999999999988,1.2000000000000002,3.0,201.0,250.0,0.051999999999999935,66.3,14.799999999999995,0.04199999999999998,0.02399999999999997,-0.01100000000000001,3.3000000000000007,1.099999999999998,4.5,1,28.0,10.0,22.21,24.0,8.0,6.52,4.0,2.0,15.69
953,11,14,0,0,3.19,6.13,13.3,1.09,5.6,17.0,593.0,1182.0,0.502,66.3,0.446,0.324,0.65,9.6,25.6,35.2,3,1.1,-3.21,0.487,17.24,9.48,0.544,-16.139999999999993,-12.69,-0.05700000000000005,5.17,7.97,18.3,1.2,6.8,20.0,794.0,1432.0,0.5539999999999999,0.488,0.348,0.639,12.9,26.7,39.7,-1.98,-1.84,-5.0,-0.10999999999999988,-1.2000000000000002,-3.0,-201.0,-250.0,-0.051999999999999935,81.1,-14.799999999999995,-0.04199999999999998,-0.02399999999999997,0.01100000000000001,-3.3000000000000007,-1.099999999999998,-4.5,1,24.0,8.0,6.52,28.0,10.0,22.21,-4.0,-2.0,-15.69
954,3,7,0,1,5.81,9.35,15.0,1.04,8.1,21.0,640.0,1244.0,0.514,79.0,0.467,0.379,0.684,14.2,22.7,36.9,10,15.56,6.59,0.528,11.9,9.74,0.505,3.66,-3.1500000000000004,0.02300000000000002,2.67,6.45,15.6,1.37,8.6,26.0,485.0,944.0,0.514,0.4270000000000001,0.332,0.755,9.5,21.4,30.9,3.14,2.8999999999999995,-0.5999999999999996,-0.3300000000000001,-0.5,-5.0,155.0,300.0,0.0,67.2,11.799999999999995,0.039999999999999925,0.04699999999999999,-0.07099999999999995,4.699999999999998,1.3000000000000007,6.0,1,23.0,9.0,19.62,21.0,14.0,14.75,2.0,-5.0,4.870000000000001
955,3,10,1,0,2.67,6.45,15.6,1.37,8.6,26.0,485.0,944.0,0.514,67.2,0.4270000000000001,0.332,0.755,9.5,21.4,30.9,7,11.9,9.74,0.505,15.56,6.59,0.528,-3.66,3.1500000000000004,-0.02300000000000002,5.81,9.35,15.0,1.04,8.1,21.0,640.0,1244.0,0.514,0.467,0.379,0.684,14.2,22.7,36.9,-3.14,-2.8999999999999995,0.5999999999999996,0.3300000000000001,0.5,5.0,-155.0,-300.0,0.0,79.0,-11.799999999999995,-0.039999999999999925,-0.04699999999999999,0.07099999999999995,-4.699999999999998,-1.3000000000000007,-6.0,1,21.0,14.0,14.75,23.0,9.0,19.62,-2.0,5.0,-4.870000000000001
956,13,2,1,1,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,79.2,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,15,18.07,6.88,0.552,-2.29,-6.53,0.463,20.36,13.41,0.08900000000000002,3.21,6.56,11.3,0.85,5.1,15.0,660.0,1456.0,0.45299999999999996,0.424,0.34,0.6509999999999999,14.4,23.7,38.1,1.2599999999999998,0.3800000000000008,3.1,0.20000000000000007,1.8000000000000007,4.0,-9.0,-289.0,0.10499999999999993,67.0,12.200000000000005,0.065,0.01799999999999996,0.030000000000000027,-2.3000000000000007,3.4000000000000017,1.1000000000000014,1,30.0,6.0,24.59,23.0,12.0,0.99,7.0,-6.0,23.6
957,13,15,0,0,3.21,6.56,11.3,0.85,5.1,15.0,660.0,1456.0,0.45299999999999996,67.0,0.424,0.34,0.6509999999999999,14.4,23.7,38.1,2,-2.29,-6.53,0.463,18.07,6.88,0.552,-20.36,-13.41,-0.08900000000000002,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,-1.2599999999999998,-0.3800000000000008,-3.1,-0.20000000000000007,-1.8000000000000007,-4.0,9.0,289.0,-0.10499999999999993,79.2,-12.200000000000005,-0.065,-0.01799999999999996,-0.030000000000000027,2.3000000000000007,-3.4000000000000017,-1.1000000000000014,1,23.0,12.0,0.99,30.0,6.0,24.59,-7.0,6.0,-23.6
958,7,1,1,1,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,90.2,0.48,0.376,0.7609999999999999,15.1,27.2,42.3,8,25.46,8.35,0.5329999999999999,11.87,3.27,0.499,13.590000000000002,5.08,0.03400000000000003,6.06,7.61,15.2,1.26,6.0,16.0,683.0,1438.0,0.475,0.446,0.369,0.718,13.6,25.8,39.5,-0.7199999999999998,0.8600000000000003,3.2,0.17999999999999994,0.9000000000000004,2.0,116.0,98.0,0.04500000000000004,74.9,15.299999999999995,0.033999999999999975,0.007000000000000006,0.042999999999999934,1.5,1.3999999999999986,2.799999999999997,2,34.0,4.0,31.14,27.0,8.0,14.86,7.0,-4.0,16.28
959,7,8,0,0,6.06,7.61,15.2,1.26,6.0,16.0,683.0,1438.0,0.475,74.9,0.446,0.369,0.718,13.6,25.8,39.5,1,11.87,3.27,0.499,25.46,8.35,0.5329999999999999,-13.590000000000002,-5.08,-0.03400000000000003,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,0.48,0.376,0.7609999999999999,15.1,27.2,42.3,0.7199999999999998,-0.8600000000000003,-3.2,-0.17999999999999994,-0.9000000000000004,-2.0,-116.0,-98.0,-0.04500000000000004,90.2,-15.299999999999995,-0.033999999999999975,-0.007000000000000006,-0.042999999999999934,-1.5,-1.3999999999999986,-2.799999999999997,2,27.0,8.0,14.86,34.0,4.0,31.14,-7.0,4.0,-16.28
960,8,12,0,0,3.19,5.66,13.3,1.0,7.7,21.0,567.0,1141.0,0.4970000000000001,71.8,0.44799999999999995,0.366,0.7,12.9,24.1,37.0,4,3.68,-1.23,0.52,17.95,3.55,0.551,-14.27,-4.779999999999999,-0.031000000000000024,5.16,7.45,15.1,1.32,7.4,19.0,657.0,1236.0,0.532,0.48700000000000004,0.39399999999999996,0.711,10.5,27.6,38.1,-1.97,-1.79,-1.7999999999999992,-0.3200000000000001,0.2999999999999998,2.0,-90.0,-95.0,-0.03499999999999992,78.9,-7.1000000000000085,-0.03899999999999998,-0.028000000000000025,-0.01100000000000001,2.4000000000000004,-3.5,-1.1000000000000014,2,25.0,9.0,8.1,28.0,6.0,24.51,-3.0,3.0,-16.410000000000004
961,8,4,1,1,5.16,7.45,15.1,1.32,7.4,19.0,657.0,1236.0,0.532,78.9,0.48700000000000004,0.39399999999999996,0.711,10.5,27.6,38.1,12,17.95,3.55,0.551,3.68,-1.23,0.52,14.27,4.779999999999999,0.031000000000000024,3.19,5.66,13.3,1.0,7.7,21.0,567.0,1141.0,0.4970000000000001,0.44799999999999995,0.366,0.7,12.9,24.1,37.0,1.97,1.79,1.7999999999999992,0.3200000000000001,-0.2999999999999998,-2.0,90.0,95.0,0.03499999999999992,71.8,7.1000000000000085,0.03899999999999998,0.028000000000000025,0.01100000000000001,-2.4000000000000004,3.5,1.1000000000000014,2,28.0,6.0,24.51,25.0,9.0,8.1,3.0,-3.0,16.410000000000004
962,3,6,0,0,2.09,5.91,15.6,1.36,8.1,22.0,518.0,901.0,0.575,69.5,0.48200000000000004,0.366,0.74,8.4,22.9,31.3,3,16.7,7.82,0.564,17.24,9.48,0.544,-0.5399999999999991,-1.66,0.01999999999999991,5.17,7.97,18.3,1.2,6.8,20.0,794.0,1432.0,0.5539999999999999,0.488,0.348,0.639,12.9,26.7,39.7,-3.08,-2.06,-2.700000000000001,0.16000000000000014,1.2999999999999998,2.0,-276.0,-531.0,0.02100000000000002,81.1,-11.599999999999996,-0.0060000000000000045,0.018000000000000016,0.10099999999999998,-4.5,-3.8000000000000007,-8.400000000000002,2,25.0,10.0,23.03,28.0,10.0,22.21,-3.0,0.0,0.8200000000000003
963,3,3,1,1,5.17,7.97,18.3,1.2,6.8,20.0,794.0,1432.0,0.5539999999999999,81.1,0.488,0.348,0.639,12.9,26.7,39.7,6,17.24,9.48,0.544,16.7,7.82,0.564,0.5399999999999991,1.66,-0.01999999999999991,2.09,5.91,15.6,1.36,8.1,22.0,518.0,901.0,0.575,0.48200000000000004,0.366,0.74,8.4,22.9,31.3,3.08,2.06,2.700000000000001,-0.16000000000000014,-1.2999999999999998,-2.0,276.0,531.0,-0.02100000000000002,69.5,11.599999999999996,0.0060000000000000045,-0.018000000000000016,-0.10099999999999998,4.5,3.8000000000000007,8.400000000000002,2,28.0,10.0,22.21,25.0,10.0,23.03,3.0,0.0,-0.8200000000000003
964,8,10,0,0,2.67,6.45,15.6,1.37,8.6,26.0,485.0,944.0,0.514,67.2,0.4270000000000001,0.332,0.755,9.5,21.4,30.9,2,11.9,9.74,0.505,18.07,6.88,0.552,-6.17,2.8600000000000003,-0.047000000000000035,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,-1.7999999999999998,-0.4900000000000002,1.1999999999999993,0.3200000000000001,1.6999999999999993,7.0,-166.0,-223.0,-0.04399999999999993,79.2,-12.0,-0.06199999999999989,-0.025999999999999968,0.07400000000000008,-2.6,-5.700000000000002,-8.300000000000004,2,21.0,14.0,14.75,30.0,6.0,24.59,-9.0,8.0,-9.84
965,8,2,1,1,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,79.2,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,10,18.07,6.88,0.552,11.9,9.74,0.505,6.17,-2.8600000000000003,0.047000000000000035,2.67,6.45,15.6,1.37,8.6,26.0,485.0,944.0,0.514,0.4270000000000001,0.332,0.755,9.5,21.4,30.9,1.7999999999999998,0.4900000000000002,-1.1999999999999993,-0.3200000000000001,-1.6999999999999993,-7.0,166.0,223.0,0.04399999999999993,67.2,12.0,0.06199999999999989,0.025999999999999968,-0.07400000000000008,2.6,5.700000000000002,8.300000000000004,2,30.0,6.0,24.59,21.0,14.0,14.75,9.0,-8.0,9.84
966,3,1,1,1,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,90.2,0.48,0.376,0.7609999999999999,15.1,27.2,42.3,4,25.46,8.35,0.5329999999999999,17.95,3.55,0.551,7.510000000000002,4.8,-0.018000000000000016,5.16,7.45,15.1,1.32,7.4,19.0,657.0,1236.0,0.532,0.48700000000000004,0.39399999999999996,0.711,10.5,27.6,38.1,0.17999999999999972,1.0200000000000005,3.299999999999999,0.11999999999999987,-0.5,-1.0,142.0,300.0,-0.012000000000000007,78.9,11.299999999999995,-0.007000000000000006,-0.018000000000000016,0.04999999999999993,4.6,-0.4000000000000021,4.199999999999996,3,34.0,4.0,31.14,28.0,6.0,24.51,6.0,-2.0,6.629999999999999
967,3,4,0,0,5.16,7.45,15.1,1.32,7.4,19.0,657.0,1236.0,0.532,78.9,0.48700000000000004,0.39399999999999996,0.711,10.5,27.6,38.1,1,17.95,3.55,0.551,25.46,8.35,0.5329999999999999,-7.510000000000002,-4.8,0.018000000000000016,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,0.48,0.376,0.7609999999999999,15.1,27.2,42.3,-0.17999999999999972,-1.0200000000000005,-3.299999999999999,-0.11999999999999987,0.5,1.0,-142.0,-300.0,0.012000000000000007,90.2,-11.299999999999995,0.007000000000000006,0.018000000000000016,-0.04999999999999993,-4.6,0.4000000000000021,-4.199999999999996,3,28.0,6.0,24.51,34.0,4.0,31.14,-6.0,2.0,-6.629999999999999
968,1,3,0,0,5.17,7.97,18.3,1.2,6.8,20.0,794.0,1432.0,0.5539999999999999,81.1,0.488,0.348,0.639,12.9,26.7,39.7,2,17.24,9.48,0.544,18.07,6.88,0.552,-0.8300000000000018,2.6000000000000005,-0.008000000000000007,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,0.7000000000000002,1.0299999999999994,3.9,0.1499999999999999,-0.10000000000000052,1.0,143.0,265.0,-0.0040000000000000036,79.2,1.899999999999992,-0.0010000000000000009,-0.010000000000000007,-0.041999999999999926,0.8000000000000007,-0.4000000000000021,0.5,3,28.0,10.0,22.21,30.0,6.0,24.59,-2.0,4.0,-2.379999999999999
969,1,2,1,1,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,79.2,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,3,18.07,6.88,0.552,17.24,9.48,0.544,0.8300000000000018,-2.6000000000000005,0.008000000000000007,5.17,7.97,18.3,1.2,6.8,20.0,794.0,1432.0,0.5539999999999999,0.488,0.348,0.639,12.9,26.7,39.7,-0.7000000000000002,-1.0299999999999994,-3.9,-0.1499999999999999,0.10000000000000052,-1.0,-143.0,-265.0,0.0040000000000000036,81.1,-1.899999999999992,0.0010000000000000009,0.010000000000000007,0.041999999999999926,-0.8000000000000007,0.4000000000000021,-0.5,3,30.0,6.0,24.59,28.0,10.0,22.21,2.0,-4.0,2.379999999999999
970,1,1,1,1,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,90.2,0.48,0.376,0.7609999999999999,15.1,27.2,42.3,2,25.46,8.35,0.5329999999999999,18.07,6.88,0.552,7.3900000000000015,1.4699999999999998,-0.019000000000000017,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,0.8700000000000001,1.5300000000000002,3.9999999999999982,0.3899999999999999,0.0,-1.0,148.0,369.0,-0.037999999999999916,79.2,11.0,-0.009000000000000008,0.018000000000000016,0.07999999999999996,3.0,0.09999999999999787,3.0999999999999943,4,34.0,4.0,31.14,30.0,6.0,24.59,4.0,-2.0,6.550000000000002
971,1,2,0,0,4.47,6.94,14.4,1.05,6.9,19.0,651.0,1167.0,0.5579999999999999,79.2,0.489,0.358,0.6809999999999999,12.1,27.1,39.2,1,18.07,6.88,0.552,25.46,8.35,0.5329999999999999,-7.3900000000000015,-1.4699999999999998,0.019000000000000017,5.34,8.47,18.4,1.44,6.9,18.0,799.0,1536.0,0.52,0.48,0.376,0.7609999999999999,15.1,27.2,42.3,-0.8700000000000001,-1.5300000000000002,-3.9999999999999982,-0.3899999999999999,0.0,1.0,-148.0,-369.0,0.037999999999999916,90.2,-11.0,0.009000000000000008,-0.018000000000000016,-0.07999999999999996,-3.0,-0.09999999999999787,-3.0999999999999943,4,30.0,6.0,24.59,34.0,4.0,31.14,-4.0,2.0,-6.550000000000002
972,15,1,1,1,8.0,5.81,15.4,1.21,4.7,14.0,702.0,1382.0,0.508,77.3,0.47,0.34700000000000003,0.677,14.2,28.5,42.7,16,22.17,8.57,0.513,-6.25,-3.13,0.51,28.42,11.7,0.003000000000000003,2.26,6.26,13.7,0.88,8.4,23.0,576.0,1140.0,0.505,0.444,0.35700000000000004,0.655,12.6,26.8,39.4,5.74,-0.4500000000000002,1.7000000000000008,0.33,-3.7,-9.0,126.0,242.0,0.003000000000000003,76.8,0.5,0.025999999999999968,-0.010000000000000007,0.02200000000000002,1.5999999999999996,1.6999999999999993,3.3000000000000043,1,31.0,5.0,29.25,18.0,17.0,-4.04,13.0,-12.0,33.29
973,15,16,0,0,2.26,6.26,13.7,0.88,8.4,23.0,576.0,1140.0,0.505,76.8,0.444,0.35700000000000004,0.655,12.6,26.8,39.4,1,-6.25,-3.13,0.51,22.17,8.57,0.513,-28.42,-11.7,-0.003000000000000003,8.0,5.81,15.4,1.21,4.7,14.0,702.0,1382.0,0.508,0.47,0.34700000000000003,0.677,14.2,28.5,42.7,-5.74,0.4500000000000002,-1.7000000000000008,-0.33,3.7,9.0,-126.0,-242.0,-0.003000000000000003,77.3,-0.5,-0.025999999999999968,0.010000000000000007,-0.02200000000000002,-1.5999999999999996,-1.6999999999999993,-3.3000000000000043,1,18.0,17.0,-4.04,31.0,5.0,29.25,-13.0,12.0,-33.29
974,1,8,0,1,3.69,7.19,16.3,1.43,7.2,19.0,655.0,1212.0,0.54,77.4,0.48700000000000004,0.38,0.73,9.2,27.3,36.6,9,15.12,4.15,0.547,10.52,6.13,0.504,4.6,-1.9799999999999995,0.04300000000000004,3.88,4.97,12.2,0.95,6.0,17.0,573.0,1188.0,0.48200000000000004,0.446,0.366,0.695,12.6,24.5,37.1,-0.18999999999999995,2.2200000000000006,4.100000000000001,0.48,1.2000000000000002,2.0,82.0,24.0,0.05800000000000005,71.7,5.700000000000002,0.04099999999999998,0.014000000000000012,0.03500000000000003,-3.4000000000000004,2.8000000000000007,-0.5,1,25.0,8.0,20.1,24.0,10.0,15.01,1.0,-2.0,5.090000000000002
975,1,9,1,0,3.88,4.97,12.2,0.95,6.0,17.0,573.0,1188.0,0.48200000000000004,71.7,0.446,0.366,0.695,12.6,24.5,37.1,8,10.52,6.13,0.504,15.12,4.15,0.547,-4.6,1.9799999999999995,-0.04300000000000004,3.69,7.19,16.3,1.43,7.2,19.0,655.0,1212.0,0.54,0.48700000000000004,0.38,0.73,9.2,27.3,36.6,0.18999999999999995,-2.2200000000000006,-4.100000000000001,-0.48,-1.2000000000000002,-2.0,-82.0,-24.0,-0.05800000000000005,77.4,-5.700000000000002,-0.04099999999999998,-0.014000000000000012,-0.03500000000000003,3.4000000000000004,-2.8000000000000007,0.5,1,24.0,10.0,15.01,25.0,8.0,20.1,-1.0,2.0,-5.090000000000002
976,7,5,1,1,4.82,7.24,15.1,1.3,6.7,19.0,616.0,1240.0,0.4970000000000001,69.4,0.447,0.35100000000000003,0.7,9.7,24.6,34.3,12,16.44,7.17,0.5,5.63,2.24,0.517,10.810000000000002,4.93,-0.017000000000000015,2.42,4.24,12.2,1.05,6.4,18.0,536.0,1032.0,0.519,0.455,0.34700000000000003,0.752,8.7,24.8,33.5,2.4000000000000004,3.0,2.9000000000000004,0.25,0.2999999999999998,1.0,80.0,208.0,-0.02199999999999991,67.7,1.7000000000000028,-0.008000000000000007,0.0040000000000000036,-0.05200000000000005,1.0,-0.1999999999999993,0.7999999999999972,1,27.0,10.0,21.84,23.0,11.0,9.7,4.0,-1.0,12.14
977,7,12,0,0,2.42,4.24,12.2,1.05,6.4,18.0,536.0,1032.0,0.519,67.7,0.455,0.34700000000000003,0.752,8.7,24.8,33.5,5,5.63,2.24,0.517,16.44,7.17,0.5,-10.810000000000002,-4.93,0.017000000000000015,4.82,7.24,15.1,1.3,6.7,19.0,616.0,1240.0,0.4970000000000001,0.447,0.35100000000000003,0.7,9.7,24.6,34.3,-2.4000000000000004,-3.0,-2.9000000000000004,-0.25,-0.2999999999999998,-1.0,-80.0,-208.0,0.02199999999999991,69.4,-1.7000000000000028,0.008000000000000007,-0.0040000000000000036,0.05200000000000005,-1.0,0.1999999999999993,-0.7999999999999972,1,23.0,11.0,9.7,27.0,10.0,21.84,-4.0,1.0,-12.14
