,winner,point_difference,result,name_x,team_seed,win,higher_or_lower_seed,index,year_x,Name,BLKPG,STPG,APG,AST_TO,_3pm,_3pa,_2pm,_2pa,_2p_perc,PTS,FG_perc,_3p_perc,FT_perc,year_y,ORPG,DRPG,RPG,other_team_seed,names_for_merging_sr,name_y,SRS_adv,SOS_adv,pace_adv,ORtg_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,pace_adv_opponent,ORtg_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,pace_adv_subtracted,ORtg_adv_subtracted,eFG_perc_adv_subtracted
1006,7,5,2,Cincinnati,2,0,1,113,2018,Cincinnati,5.55,7.39,16.2,1.42,7.4,21.0,629.0,1245.0,0.505,75.0,0.45299999999999996,0.358,0.688,2018,13.2,25.9,39.1,7,Cincinnati,Cincinnati,20.25,3.53,66.1,112.3,0.512,2018,3.23,-2.78,67.9,108.8,0.54,17.02,6.31,-1.8000000000000114,3.5,-0.028000000000000025
1007,2,13,1,Georgia State,15,0,0,105,2018,Georgia State,4.55,7.21,13.4,1.17,9.3,24.0,584.0,1129.0,0.517,75.4,0.46299999999999997,0.386,0.672,2018,8.9,25.2,34.1,2,Georgia State,Georgia State,3.23,-2.78,67.9,108.8,0.54,2018,20.25,3.53,66.1,112.3,0.512,-17.02,-6.31,1.8000000000000114,-3.5,0.028000000000000025
1008,1,15,1,Duke,1,1,1,0,2019,Duke,6.82,9.47,15.9,1.21,7.3,24.0,790.0,1355.0,0.583,83.5,0.47700000000000004,0.302,0.69,2019,13.4,28.4,41.8,16,Duke,Duke,26.9,11.98,73.2,112.6,0.536,2019,26.9,11.98,73.2,112.6,0.536,0.0,0.0,0.0,0.0,0.0
1009,1,8,1,Duke,1,1,1,16,2019,Duke,6.82,9.47,15.9,1.21,7.3,24.0,790.0,1355.0,0.583,83.5,0.47700000000000004,0.302,0.69,2019,13.4,28.4,41.8,9,Duke,Duke,26.9,11.98,73.2,112.6,0.536,2019,26.9,11.98,73.2,112.6,0.536,0.0,0.0,0.0,0.0,0.0
1010,1,3,1,Duke,1,1,1,24,2019,Duke,6.82,9.47,15.9,1.21,7.3,24.0,790.0,1355.0,0.583,83.5,0.47700000000000004,0.302,0.69,2019,13.4,28.4,41.8,4,Duke,Duke,26.9,11.98,73.2,112.6,0.536,2019,26.9,11.98,73.2,112.6,0.536,0.0,0.0,0.0,0.0,0.0
1011,2,1,2,Duke,1,0,1,28,2019,Duke,6.82,9.47,15.9,1.21,7.3,24.0,790.0,1355.0,0.583,83.5,0.47700000000000004,0.302,0.69,2019,13.4,28.4,41.8,2,Duke,Duke,26.9,11.98,73.2,112.6,0.536,2019,26.9,11.98,73.2,112.6,0.536,0.0,0.0,0.0,0.0,0.0
1012,1,15,1,North Dakota State,16,0,0,1,2019,North Dakota State,2.48,4.82,11.6,1.1,9.5,26.0,513.0,955.0,0.537,73.2,0.456,0.366,0.774,2019,6.6,24.9,31.5,1,North Dakota State,North Dakota State,-4.01,-2.07,66.8,108.5,0.54,2019,11.96,2.87,69.0,102.1,0.501,-15.97,-4.9399999999999995,-2.200000000000003,6.400000000000006,0.039000000000000035
1013,9,1,2,VCU,8,0,1,2,2019,VCU,4.53,7.97,13.9,1.0,7.2,23.0,572.0,1066.0,0.537,71.4,0.442,0.307,0.698,2019,10.8,25.9,36.8,9,Virginia Commonwealth,Virginia Commonwealth,11.96,2.87,69.0,102.1,0.501,2019,-4.01,-2.07,66.8,108.5,0.54,15.97,4.9399999999999995,2.200000000000003,-6.400000000000006,-0.039000000000000035
1014,9,1,2,UCF,9,1,0,3,2019,UCF,4.48,5.74,13.3,1.12,6.8,19.0,554.0,1056.0,0.525,72.1,0.46299999999999997,0.354,0.645,2019,9.8,26.9,36.7,8,Central Florida,Central Florida,13.37,5.58,67.3,107.0,0.529,2019,13.37,5.58,67.3,107.0,0.529,0.0,0.0,0.0,0.0,0.0
1015,1,8,1,UCF,9,0,0,17,2019,UCF,4.48,5.74,13.3,1.12,6.8,19.0,554.0,1056.0,0.525,72.1,0.46299999999999997,0.354,0.645,2019,9.8,26.9,36.7,1,Central Florida,Central Florida,13.37,5.58,67.3,107.0,0.529,2019,13.37,5.58,67.3,107.0,0.529,0.0,0.0,0.0,0.0,0.0
1016,12,7,2,Mississippi State,5,0,1,4,2019,Mississippi State,4.97,8.09,14.4,1.08,8.6,23.0,627.0,1178.0,0.532,77.3,0.47200000000000003,0.37799999999999995,0.715,2019,11.7,24.1,35.8,12,Mississippi State,Mississippi State,15.96,9.07,68.6,111.9,0.546,2019,5.27,-3.88,65.4,112.8,0.569,10.690000000000001,12.95,3.1999999999999886,-0.8999999999999915,-0.02299999999999991
1017,12,7,2,Liberty,12,1,0,5,2019,Liberty,2.68,6.38,14.9,1.35,8.8,24.0,621.0,1061.0,0.585,74.0,0.49,0.36700000000000005,0.7709999999999999,2019,7.8,25.0,32.8,5,Liberty,Liberty,5.27,-3.88,65.4,112.8,0.569,2019,15.96,9.07,68.6,111.9,0.546,-10.690000000000001,-12.95,-3.1999999999999886,0.8999999999999915,0.02299999999999991
1018,4,8,1,Liberty,12,0,0,18,2019,Liberty,2.68,6.38,14.9,1.35,8.8,24.0,621.0,1061.0,0.585,74.0,0.49,0.36700000000000005,0.7709999999999999,2019,7.8,25.0,32.8,4,Liberty,Liberty,5.27,-3.88,65.4,112.8,0.569,2019,19.28,7.79,64.4,113.3,0.556,-14.010000000000002,-11.67,1.0,-0.5,0.0129999999999999
1019,4,9,1,Virginia Tech,4,1,1,6,2019,Virginia Tech,2.31,6.66,15.3,1.35,9.6,24.0,517.0,954.0,0.542,74.0,0.475,0.39399999999999996,0.758,2019,8.9,23.7,32.6,13,Virginia Tech,Virginia Tech,19.28,7.79,64.4,113.3,0.556,2019,5.27,-3.88,65.4,112.8,0.569,14.010000000000002,11.67,-1.0,0.5,-0.0129999999999999
1020,4,8,1,Virginia Tech,4,1,1,19,2019,Virginia Tech,2.31,6.66,15.3,1.35,9.6,24.0,517.0,954.0,0.542,74.0,0.475,0.39399999999999996,0.758,2019,8.9,23.7,32.6,12,Virginia Tech,Virginia Tech,19.28,7.79,64.4,113.3,0.556,2019,19.28,7.79,64.4,113.3,0.556,0.0,0.0,0.0,0.0,0.0
1021,1,3,1,Virginia Tech,4,0,0,25,2019,Virginia Tech,2.31,6.66,15.3,1.35,9.6,24.0,517.0,954.0,0.542,74.0,0.475,0.39399999999999996,0.758,2019,8.9,23.7,32.6,1,Virginia Tech,Virginia Tech,19.28,7.79,64.4,113.3,0.556,2019,19.28,7.79,64.4,113.3,0.556,0.0,0.0,0.0,0.0,0.0
1022,4,9,1,Saint Louis,13,0,0,7,2019,Saint Louis,3.94,7.12,13.0,1.0,5.8,19.0,617.0,1311.0,0.47100000000000003,67.4,0.419,0.313,0.6,2019,13.8,26.0,39.8,4,Saint Louis,Saint Louis,5.06,2.23,67.0,99.4,0.467,2019,16.01,10.09,66.6,107.3,0.514,-10.950000000000003,-7.859999999999999,0.4000000000000057,-7.8999999999999915,-0.046999999999999986
1023,6,5,1,Maryland,6,1,1,8,2019,Maryland,4.75,4.34,13.2,1.01,7.3,21.0,575.0,1120.0,0.513,71.3,0.45399999999999996,0.353,0.748,2019,11.0,28.2,39.2,11,Maryland,Maryland,16.01,10.09,66.6,107.3,0.514,2019,5.06,2.23,67.0,99.4,0.467,10.950000000000003,7.859999999999999,-0.4000000000000057,7.8999999999999915,0.046999999999999986
1024,3,3,1,Maryland,6,0,0,20,2019,Maryland,4.75,4.34,13.2,1.01,7.3,21.0,575.0,1120.0,0.513,71.3,0.45399999999999996,0.353,0.748,2019,11.0,28.2,39.2,3,Maryland,Maryland,16.01,10.09,66.6,107.3,0.514,2019,9.12,-2.6,74.2,116.2,0.58,6.890000000000002,12.69,-7.6000000000000085,-8.900000000000006,-0.06599999999999995
1025,6,5,1,Belmont,11,0,0,9,2019,Belmont,3.77,6.84,19.9,1.71,10.5,28.0,662.0,1105.0,0.599,87.4,0.499,0.373,0.738,2019,8.9,29.9,38.9,6,Belmont,Belmont,9.12,-2.6,74.2,116.2,0.58,2019,16.01,10.09,66.6,107.3,0.514,-6.890000000000002,-12.69,7.6000000000000085,8.900000000000006,0.06599999999999995
1026,3,11,1,LSU,3,1,1,10,2019,LSU,4.31,9.09,13.1,0.99,6.8,21.0,693.0,1297.0,0.534,81.4,0.462,0.32299999999999995,0.754,2019,13.5,25.3,38.8,14,Louisiana State,Louisiana State,16.5,9.16,70.6,111.1,0.512,2019,16.5,9.16,70.6,111.1,0.512,0.0,0.0,0.0,0.0,0.0
1027,3,3,1,LSU,3,1,1,21,2019,LSU,4.31,9.09,13.1,0.99,6.8,21.0,693.0,1297.0,0.534,81.4,0.462,0.32299999999999995,0.754,2019,13.5,25.3,38.8,6,Louisiana State,Louisiana State,16.5,9.16,70.6,111.1,0.512,2019,16.5,9.16,70.6,111.1,0.512,0.0,0.0,0.0,0.0,0.0
1028,2,1,1,LSU,3,0,0,26,2019,LSU,4.31,9.09,13.1,0.99,6.8,21.0,693.0,1297.0,0.534,81.4,0.462,0.32299999999999995,0.754,2019,13.5,25.3,38.8,2,Louisiana State,Louisiana State,16.5,9.16,70.6,111.1,0.512,2019,5.52,-1.24,72.9,109.7,0.556,10.98,10.4,-2.3000000000000114,1.3999999999999915,-0.04400000000000004
1029,3,11,1,Yale,14,0,0,11,2019,Yale,4.32,6.0,17.3,1.29,7.8,21.0,617.0,1101.0,0.56,80.6,0.494,0.37,0.725,2019,8.8,30.2,38.9,3,Yale,Yale,5.52,-1.24,72.9,109.7,0.556,2019,16.5,9.16,70.6,111.1,0.512,-10.98,-10.4,2.3000000000000114,-1.3999999999999915,0.04400000000000004
1030,10,3,2,Louisville,7,0,1,12,2019,Louisville,3.0,4.45,13.4,1.09,8.6,25.0,543.0,1074.0,0.506,74.5,0.434,0.342,0.775,2019,10.3,28.0,38.2,10,Louisville,Louisville,17.28,11.04,68.4,107.4,0.509,2019,12.52,11.27,67.9,103.7,0.482,4.760000000000002,-0.23000000000000043,0.5,3.700000000000003,0.027000000000000024
1031,10,3,2,Minnesota,10,1,0,13,2019,Minnesota,4.0,4.79,14.9,1.24,5.2,16.0,662.0,1368.0,0.484,70.8,0.43700000000000006,0.321,0.679,2019,11.4,25.6,37.0,7,Minnesota,Minnesota,12.52,11.27,67.9,103.7,0.482,2019,17.28,11.04,68.4,107.4,0.509,-4.760000000000002,0.23000000000000043,-0.5,-3.700000000000003,-0.027000000000000024
1032,2,8,1,Minnesota,10,0,0,22,2019,Minnesota,4.0,4.79,14.9,1.24,5.2,16.0,662.0,1368.0,0.484,70.8,0.43700000000000006,0.321,0.679,2019,11.4,25.6,37.0,2,Minnesota,Minnesota,12.52,11.27,67.9,103.7,0.482,2019,24.93,12.34,68.1,113.1,0.552,-12.41,-1.0700000000000003,-0.19999999999998863,-9.399999999999991,-0.07000000000000006
1033,2,13,1,Michigan State,2,1,1,14,2019,Michigan State,5.45,5.33,19.1,1.47,8.3,22.0,649.0,1177.0,0.551,79.2,0.488,0.38299999999999995,0.75,2019,10.8,30.2,41.0,15,Michigan State,Michigan State,24.93,12.34,68.1,113.1,0.552,2019,12.52,11.27,67.9,103.7,0.482,12.41,1.0700000000000003,0.19999999999998863,9.399999999999991,0.07000000000000006
1034,2,8,1,Michigan State,2,1,1,23,2019,Michigan State,5.45,5.33,19.1,1.47,8.3,22.0,649.0,1177.0,0.551,79.2,0.488,0.38299999999999995,0.75,2019,10.8,30.2,41.0,10,Michigan State,Michigan State,24.93,12.34,68.1,113.1,0.552,2019,24.93,12.34,68.1,113.1,0.552,0.0,0.0,0.0,0.0,0.0
1035,2,1,1,Michigan State,2,1,1,27,2019,Michigan State,5.45,5.33,19.1,1.47,8.3,22.0,649.0,1177.0,0.551,79.2,0.488,0.38299999999999995,0.75,2019,10.8,30.2,41.0,3,Michigan State,Michigan State,24.93,12.34,68.1,113.1,0.552,2019,24.93,12.34,68.1,113.1,0.552,0.0,0.0,0.0,0.0,0.0
1036,2,1,2,Michigan State,2,1,0,29,2019,Michigan State,5.45,5.33,19.1,1.47,8.3,22.0,649.0,1177.0,0.551,79.2,0.488,0.38299999999999995,0.75,2019,10.8,30.2,41.0,1,Michigan State,Michigan State,24.93,12.34,68.1,113.1,0.552,2019,24.93,12.34,68.1,113.1,0.552,0.0,0.0,0.0,0.0,0.0
1037,3,1,2,Michigan State,2,0,1,123,2019,Michigan State,5.45,5.33,19.1,1.47,8.3,22.0,649.0,1177.0,0.551,79.2,0.488,0.38299999999999995,0.75,2019,10.8,30.2,41.0,3,Michigan State,Michigan State,24.93,12.34,68.1,113.1,0.552,2019,24.93,12.34,68.1,113.1,0.552,0.0,0.0,0.0,0.0,0.0
1038,2,13,1,Bradley,15,0,0,15,2019,Bradley,3.79,5.38,12.1,0.96,6.8,19.0,559.0,1190.0,0.47,66.6,0.434,0.366,0.693,2019,9.2,25.1,34.4,2,Bradley,Bradley,-0.08,-0.9,66.2,100.2,0.497,2019,27.79,5.01,71.7,122.2,0.59,-27.869999999999997,-5.91,-5.5,-22.0,-0.09299999999999997
1039,1,15,1,Gonzaga,1,1,1,30,2019,Gonzaga,5.48,7.55,18.2,1.76,7.8,21.0,805.0,1293.0,0.623,88.8,0.532,0.365,0.767,2019,9.5,29.1,38.6,16,Gonzaga,Gonzaga,27.79,5.01,71.7,122.2,0.59,2019,-0.08,-0.9,66.2,100.2,0.497,27.869999999999997,5.91,5.5,22.0,0.09299999999999997
1040,1,8,1,Gonzaga,1,1,1,46,2019,Gonzaga,5.48,7.55,18.2,1.76,7.8,21.0,805.0,1293.0,0.623,88.8,0.532,0.365,0.767,2019,9.5,29.1,38.6,9,Gonzaga,Gonzaga,27.79,5.01,71.7,122.2,0.59,2019,27.79,5.01,71.7,122.2,0.59,0.0,0.0,0.0,0.0,0.0
1041,1,3,1,Gonzaga,1,1,1,54,2019,Gonzaga,5.48,7.55,18.2,1.76,7.8,21.0,805.0,1293.0,0.623,88.8,0.532,0.365,0.767,2019,9.5,29.1,38.6,4,Gonzaga,Gonzaga,27.79,5.01,71.7,122.2,0.59,2019,27.79,5.01,71.7,122.2,0.59,0.0,0.0,0.0,0.0,0.0
1042,3,2,2,Gonzaga,1,0,1,58,2019,Gonzaga,5.48,7.55,18.2,1.76,7.8,21.0,805.0,1293.0,0.623,88.8,0.532,0.365,0.767,2019,9.5,29.1,38.6,3,Gonzaga,Gonzaga,27.79,5.01,71.7,122.2,0.59,2019,-6.09,-7.24,68.7,107.5,0.544,33.879999999999995,12.25,3.0,14.700000000000003,0.04599999999999993
1043,1,15,1,Fairleigh Dickinson,16,0,0,31,2019,Fairleigh Dickinson,3.64,7.67,14.1,1.06,7.7,19.0,622.0,1205.0,0.516,75.4,0.478,0.40399999999999997,0.732,2019,9.3,23.5,32.9,1,Fairleigh Dickinson,Fairleigh Dickinson,-6.09,-7.24,68.7,107.5,0.544,2019,27.79,5.01,71.7,122.2,0.59,-33.879999999999995,-12.25,-3.0,-14.700000000000003,-0.04599999999999993
1044,9,1,2,Syracuse,8,0,1,32,2019,Syracuse,4.79,8.27,12.0,0.96,7.9,24.0,525.0,1061.0,0.495,69.7,0.424,0.33,0.6809999999999999,2019,10.8,24.0,34.8,9,Syracuse,Syracuse,13.73,10.09,67.2,103.4,0.496,2019,13.38,9.26,66.5,107.6,0.512,0.34999999999999964,0.8300000000000001,0.7000000000000028,-4.199999999999989,-0.016000000000000014
1045,9,1,2,Baylor,9,1,0,33,2019,Baylor,4.75,6.13,13.8,1.04,7.9,23.0,562.0,1106.0,0.508,71.7,0.44,0.34,0.674,2019,13.4,24.6,38.0,8,Baylor,Baylor,13.38,9.26,66.5,107.6,0.512,2019,13.73,10.09,67.2,103.4,0.496,-0.34999999999999964,-0.8300000000000001,-0.7000000000000028,4.199999999999989,0.016000000000000014
1046,1,8,1,Baylor,9,0,0,47,2019,Baylor,4.75,6.13,13.8,1.04,7.9,23.0,562.0,1106.0,0.508,71.7,0.44,0.34,0.674,2019,13.4,24.6,38.0,1,Baylor,Baylor,13.38,9.26,66.5,107.6,0.512,2019,14.78,6.96,70.7,108.2,0.535,-1.3999999999999986,2.3,-4.200000000000003,-0.6000000000000085,-0.02300000000000002
1047,12,7,2,Marquette,5,0,1,34,2019,Marquette,4.24,4.82,13.6,0.98,9.4,24.0,558.0,1104.0,0.505,77.7,0.45899999999999996,0.39299999999999996,0.759,2019,9.6,28.5,38.1,12,Marquette,Marquette,14.78,6.96,70.7,108.2,0.535,2019,13.38,9.26,66.5,107.6,0.512,1.3999999999999986,-2.3,4.200000000000003,0.6000000000000085,0.02300000000000002
1048,12,7,2,Murray State,12,1,0,35,2019,Murray State,4.58,7.58,18.1,1.5,7.8,22.0,696.0,1195.0,0.5820000000000001,83.3,0.496,0.348,0.738,2019,10.8,27.1,37.9,5,Murray State,Murray State,8.96,-3.11,71.8,115.1,0.557,2019,8.96,-3.11,71.8,115.1,0.557,0.0,0.0,0.0,0.0,0.0
1049,4,8,1,Murray State,12,0,0,48,2019,Murray State,4.58,7.58,18.1,1.5,7.8,22.0,696.0,1195.0,0.5820000000000001,83.3,0.496,0.348,0.738,2019,10.8,27.1,37.9,4,Murray State,Murray State,8.96,-3.11,71.8,115.1,0.557,2019,8.96,-3.11,71.8,115.1,0.557,0.0,0.0,0.0,0.0,0.0
1050,4,9,1,Florida State,4,1,1,36,2019,Florida State,4.26,6.97,12.9,0.95,7.5,22.0,624.0,1224.0,0.51,74.9,0.44299999999999995,0.336,0.741,2019,11.4,25.9,37.4,13,Florida State,Florida State,17.99,10.26,69.5,106.3,0.505,2019,17.99,10.26,69.5,106.3,0.505,0.0,0.0,0.0,0.0,0.0
1051,4,8,1,Florida State,4,1,1,49,2019,Florida State,4.26,6.97,12.9,0.95,7.5,22.0,624.0,1224.0,0.51,74.9,0.44299999999999995,0.336,0.741,2019,11.4,25.9,37.4,12,Florida State,Florida State,17.99,10.26,69.5,106.3,0.505,2019,17.99,10.26,69.5,106.3,0.505,0.0,0.0,0.0,0.0,0.0
1052,1,3,1,Florida State,4,0,0,55,2019,Florida State,4.26,6.97,12.9,0.95,7.5,22.0,624.0,1224.0,0.51,74.9,0.44299999999999995,0.336,0.741,2019,11.4,25.9,37.4,1,Florida State,Florida State,17.99,10.26,69.5,106.3,0.505,2019,4.88,-4.18,66.5,110.2,0.53,13.11,14.44,3.0,-3.9000000000000057,-0.025000000000000022
1053,4,9,1,Vermont,13,0,0,37,2019,Vermont,4.03,5.64,11.8,1.08,7.8,22.0,584.0,1105.0,0.529,73.9,0.45899999999999996,0.353,0.752,2019,9.3,25.9,35.2,4,Vermont,Vermont,4.88,-4.18,66.5,110.2,0.53,2019,17.99,10.26,69.5,106.3,0.505,-13.11,-14.44,-3.0,3.9000000000000057,0.025000000000000022
1054,6,5,1,Buffalo,6,1,1,38,2019,Buffalo,4.06,7.32,16.9,1.44,9.6,29.0,708.0,1265.0,0.56,84.9,0.462,0.335,0.691,2019,12.7,28.4,41.1,11,Buffalo,Buffalo,15.56,2.62,74.5,112.8,0.535,2019,15.56,2.62,74.5,112.8,0.535,0.0,0.0,0.0,0.0,0.0
1055,3,3,1,Buffalo,6,0,0,50,2019,Buffalo,4.06,7.32,16.9,1.44,9.6,29.0,708.0,1265.0,0.56,84.9,0.462,0.335,0.691,2019,12.7,28.4,41.1,3,Buffalo,Buffalo,15.56,2.62,74.5,112.8,0.535,2019,15.56,2.62,74.5,112.8,0.535,0.0,0.0,0.0,0.0,0.0
1056,6,5,1,Arizona State,11,0,0,39,2019,Arizona State,3.22,6.22,13.6,1.0,7.3,21.0,619.0,1223.0,0.506,77.8,0.447,0.341,0.6709999999999999,2019,12.2,27.8,40.0,6,Arizona State,Arizona State,10.28,6.04,72.5,105.4,0.506,2019,22.79,9.53,67.6,106.9,0.535,-12.51,-3.4899999999999993,4.900000000000006,-1.5,-0.029000000000000026
1057,3,11,1,Texas Tech,3,1,1,40,2019,Texas Tech,4.91,7.38,14.0,1.13,7.3,20.0,605.0,1144.0,0.529,73.1,0.47200000000000003,0.368,0.728,2019,8.8,25.4,34.3,14,Texas Tech,Texas Tech,22.79,9.53,67.6,106.9,0.535,2019,10.28,6.04,72.5,105.4,0.506,12.51,3.4899999999999993,-4.900000000000006,1.5,0.029000000000000026
1058,3,3,1,Texas Tech,3,1,1,51,2019,Texas Tech,4.91,7.38,14.0,1.13,7.3,20.0,605.0,1144.0,0.529,73.1,0.47200000000000003,0.368,0.728,2019,8.8,25.4,34.3,6,Texas Tech,Texas Tech,22.79,9.53,67.6,106.9,0.535,2019,22.79,9.53,67.6,106.9,0.535,0.0,0.0,0.0,0.0,0.0
1059,3,1,2,Texas Tech,3,1,0,56,2019,Texas Tech,4.91,7.38,14.0,1.13,7.3,20.0,605.0,1144.0,0.529,73.1,0.47200000000000003,0.368,0.728,2019,8.8,25.4,34.3,2,Texas Tech,Texas Tech,22.79,9.53,67.6,106.9,0.535,2019,22.79,9.53,67.6,106.9,0.535,0.0,0.0,0.0,0.0,0.0
1060,3,2,2,Texas Tech,3,1,0,59,2019,Texas Tech,4.91,7.38,14.0,1.13,7.3,20.0,605.0,1144.0,0.529,73.1,0.47200000000000003,0.368,0.728,2019,8.8,25.4,34.3,1,Texas Tech,Texas Tech,22.79,9.53,67.6,106.9,0.535,2019,22.79,9.53,67.6,106.9,0.535,0.0,0.0,0.0,0.0,0.0
1061,3,1,2,Texas Tech,3,1,0,122,2019,Texas Tech,4.91,7.38,14.0,1.13,7.3,20.0,605.0,1144.0,0.529,73.1,0.47200000000000003,0.368,0.728,2019,8.8,25.4,34.3,2,Texas Tech,Texas Tech,22.79,9.53,67.6,106.9,0.535,2019,22.79,9.53,67.6,106.9,0.535,0.0,0.0,0.0,0.0,0.0
1062,1,2,1,Texas Tech,3,0,0,125,2019,Texas Tech,4.91,7.38,14.0,1.13,7.3,20.0,605.0,1144.0,0.529,73.1,0.47200000000000003,0.368,0.728,2019,8.8,25.4,34.3,1,Texas Tech,Texas Tech,22.79,9.53,67.6,106.9,0.535,2019,4.67,-2.39,70.0,111.3,0.553,18.119999999999997,11.92,-2.4000000000000057,-4.3999999999999915,-0.018000000000000016
1063,3,11,1,Northern Kentucky,14,0,0,41,2019,Northern Kentucky,4.0,6.24,17.1,1.37,8.9,24.0,655.0,1163.0,0.563,79.1,0.48100000000000004,0.366,0.665,2019,10.6,26.4,37.0,3,Northern Kentucky,Northern Kentucky,4.67,-2.39,70.0,111.3,0.553,2019,22.79,9.53,67.6,106.9,0.535,-18.119999999999997,-11.92,2.4000000000000057,4.3999999999999915,0.018000000000000016
1064,10,3,2,Nevada,7,0,1,42,2019,Nevada,3.91,6.18,15.0,1.46,8.8,25.0,613.0,1113.0,0.551,80.7,0.466,0.35100000000000003,0.708,2019,9.3,28.1,37.4,10,Nevada,Nevada,16.0,2.68,70.7,113.2,0.537,2019,15.42,11.22,64.7,103.7,0.498,0.5800000000000001,-8.540000000000001,6.0,9.5,0.039000000000000035
1065,10,3,2,Florida,10,1,0,43,2019,Florida,3.71,7.18,12.2,1.04,8.1,24.0,537.0,1079.0,0.498,68.3,0.42700000000000005,0.335,0.718,2019,10.6,22.9,33.5,7,Florida,Florida,15.42,11.22,64.7,103.7,0.498,2019,16.0,2.68,70.7,113.2,0.537,-0.5800000000000001,8.540000000000001,-6.0,-9.5,-0.039000000000000035
1066,2,8,1,Florida,10,0,0,52,2019,Florida,3.71,7.18,12.2,1.04,8.1,24.0,537.0,1079.0,0.498,68.3,0.42700000000000005,0.335,0.718,2019,10.6,22.9,33.5,2,Florida,Florida,15.42,11.22,64.7,103.7,0.498,2019,21.82,10.55,65.4,106.5,0.516,-6.4,0.6699999999999999,-0.7000000000000028,-2.799999999999997,-0.018000000000000016
1067,2,13,1,Michigan,2,1,1,44,2019,Michigan,4.18,6.18,13.9,1.56,8.1,23.0,589.0,1137.0,0.518,70.7,0.451,0.35100000000000003,0.695,2019,8.5,26.6,35.0,15,Michigan,Michigan,21.82,10.55,65.4,106.5,0.516,2019,15.42,11.22,64.7,103.7,0.498,6.4,-0.6699999999999999,0.7000000000000028,2.799999999999997,0.018000000000000016
1068,2,8,1,Michigan,2,1,1,53,2019,Michigan,4.18,6.18,13.9,1.56,8.1,23.0,589.0,1137.0,0.518,70.7,0.451,0.35100000000000003,0.695,2019,8.5,26.6,35.0,10,Michigan,Michigan,21.82,10.55,65.4,106.5,0.516,2019,21.82,10.55,65.4,106.5,0.516,0.0,0.0,0.0,0.0,0.0
1069,3,1,2,Michigan,2,0,1,57,2019,Michigan,4.18,6.18,13.9,1.56,8.1,23.0,589.0,1137.0,0.518,70.7,0.451,0.35100000000000003,0.695,2019,8.5,26.6,35.0,3,Michigan,Michigan,21.82,10.55,65.4,106.5,0.516,2019,21.82,10.55,65.4,106.5,0.516,0.0,0.0,0.0,0.0,0.0
1070,2,13,1,Montana,15,0,0,45,2019,Montana,3.03,6.5,14.7,1.23,8.3,22.0,674.0,1184.0,0.569,76.8,0.49700000000000005,0.38,0.6890000000000001,2019,8.6,25.1,33.7,2,Montana,Montana,1.5,-5.05,68.6,110.6,0.564,2019,23.94,11.35,75.9,112.7,0.529,-22.44,-16.4,-7.300000000000011,-2.1000000000000085,0.03499999999999992
1071,1,15,1,UNC,1,1,1,60,2019,North Carolina,3.55,7.18,19.0,1.46,8.8,24.0,734.0,1416.0,0.518,86.1,0.46399999999999997,0.365,0.742,2019,13.1,30.5,43.5,16,North Carolina,North Carolina,23.94,11.35,75.9,112.7,0.529,2019,1.5,-5.05,68.6,110.6,0.564,22.44,16.4,7.300000000000011,2.1000000000000085,-0.03499999999999992
1072,1,8,1,UNC,1,1,1,76,2019,North Carolina,3.55,7.18,19.0,1.46,8.8,24.0,734.0,1416.0,0.518,86.1,0.46399999999999997,0.365,0.742,2019,13.1,30.5,43.5,9,North Carolina,North Carolina,23.94,11.35,75.9,112.7,0.529,2019,23.94,11.35,75.9,112.7,0.529,0.0,0.0,0.0,0.0,0.0
1073,5,4,2,UNC,1,0,1,84,2019,North Carolina,3.55,7.18,19.0,1.46,8.8,24.0,734.0,1416.0,0.518,86.1,0.46399999999999997,0.365,0.742,2019,13.1,30.5,43.5,5,North Carolina,North Carolina,23.94,11.35,75.9,112.7,0.529,2019,23.94,11.35,75.9,112.7,0.529,0.0,0.0,0.0,0.0,0.0
1074,1,15,1,Iona,16,0,0,61,2019,Iona,2.78,6.78,13.2,1.06,8.8,25.0,553.0,1038.0,0.5329999999999999,76.8,0.45299999999999996,0.35100000000000003,0.741,2019,8.8,25.6,34.4,1,Iona,Iona,-4.78,-5.5,71.4,107.4,0.53,2019,11.98,0.89,70.0,111.5,0.538,-16.76,-6.39,1.4000000000000057,-4.099999999999994,-0.008000000000000007
1075,9,1,2,Utah State,8,0,1,62,2019,Utah State,4.21,6.24,17.2,1.37,7.9,22.0,673.0,1233.0,0.546,79.2,0.474,0.355,0.747,2019,10.8,29.4,40.2,9,Utah State,Utah State,11.98,0.89,70.0,111.5,0.538,2019,-4.78,-5.5,71.4,107.4,0.53,16.76,6.39,-1.4000000000000057,4.099999999999994,0.008000000000000007
1076,9,1,2,Washington,9,1,0,63,2019,Washington,5.74,9.0,11.7,0.88,7.5,22.0,581.0,1111.0,0.523,69.8,0.45299999999999996,0.34600000000000003,0.6940000000000001,2019,9.5,22.1,31.6,8,Washington,Washington,12.01,7.01,67.4,103.2,0.521,2019,12.01,7.01,67.4,103.2,0.521,0.0,0.0,0.0,0.0,0.0
